,Bedroom,Bathroom,Den,Address,Lat,Long,Price,Postal Code,Neighborhood,Borough
564,1,1.0,0,M5A,43.654228100000005,-79.36701540000001,700.0,M5A,"Harbourfront,Regent Park",Downtown Toronto
565,2,2.0,0,M5A,43.6594213,-79.36102509999999,2600.0,M5A,"Harbourfront,Regent Park",Downtown Toronto
566,2,2.0,0,M5E,43.64310510000001,-79.375906,3200.0,M5E,Berczy Park,Downtown Toronto
567,2,2.0,0,M5E,43.64310510000001,-79.375906,3200.0,M5E,Berczy Park,Downtown Toronto
568,2,2.0,0,M5E,43.64310510000001,-79.375906,3200.0,M5E,Berczy Park,Downtown Toronto
569,1,1.0,1,M5E,43.6458091,-79.3756819,3000.0,M5E,Berczy Park,Downtown Toronto
570,2,2.0,0,M5E,43.6458091,-79.3756819,3400.0,M5E,Berczy Park,Downtown Toronto
571,2,2.0,0,M5E,43.64310510000001,-79.375906,3200.0,M5E,Berczy Park,Downtown Toronto
572,1,1.0,0,M5E,43.6485726,-79.37627540000001,1900.0,M5E,Berczy Park,Downtown Toronto
573,2,2.0,0,M5E,43.64310510000001,-79.375906,3200.0,M5E,Berczy Park,Downtown Toronto
574,1,1.0,1,M5E,43.6458091,-79.3756819,3000.0,M5E,Berczy Park,Downtown Toronto
575,2,2.0,0,M5E,43.6458091,-79.3756819,3400.0,M5E,Berczy Park,Downtown Toronto
576,1,1.0,0,M5E,43.6485726,-79.37627540000001,1900.0,M5E,Berczy Park,Downtown Toronto
577,1,1.0,0,M5E,43.6441737,-79.3894209,2500.0,M5E,Berczy Park,Downtown Toronto
578,2,2.0,0,M5E,43.64310510000001,-79.375906,3200.0,M5E,Berczy Park,Downtown Toronto
579,1,1.0,1,M5E,43.6458091,-79.3756819,3000.0,M5E,Berczy Park,Downtown Toronto
580,2,2.0,0,M5E,43.6458091,-79.3756819,3400.0,M5E,Berczy Park,Downtown Toronto
581,1,1.0,0,M5E,43.6485726,-79.37627540000001,1900.0,M5E,Berczy Park,Downtown Toronto
582,1,1.0,0,M5E,43.6441737,-79.3894209,2500.0,M5E,Berczy Park,Downtown Toronto
583,1,1.0,0,M5E,43.6493806,-79.37453190000001,2200.0,M5E,Berczy Park,Downtown Toronto
584,1,1.0,0,M5E,43.6485726,-79.37627540000001,1850.0,M5E,Berczy Park,Downtown Toronto
585,2,2.0,0,M5E,43.644408399999996,-79.37656170000001,3000.0,M5E,Berczy Park,Downtown Toronto
586,2,2.0,0,M5E,43.64310510000001,-79.375906,3200.0,M5E,Berczy Park,Downtown Toronto
587,1,1.0,1,M5E,43.6458091,-79.3756819,2600.0,M5E,Berczy Park,Downtown Toronto
588,1,1.0,0,M5E,43.6460983,-79.37605490000001,2250.0,M5E,Berczy Park,Downtown Toronto
589,2,2.0,0,M5E,43.6458091,-79.3756819,4000.0,M5E,Berczy Park,Downtown Toronto
590,1,1.0,0,M5E,43.6413595,-79.37251450000001,2100.0,M5E,Berczy Park,Downtown Toronto
591,1,1.0,0,M5E,43.6460983,-79.37605490000001,2250.0,M5E,Berczy Park,Downtown Toronto
592,1,1.0,1,M5E,43.6460983,-79.37605490000001,2450.0,M5E,Berczy Park,Downtown Toronto
593,1,1.0,0,M5E,43.6458091,-79.3756819,2650.0,M5E,Berczy Park,Downtown Toronto
594,1,1.0,0,M5E,43.64310510000001,-79.375906,2250.0,M5E,Berczy Park,Downtown Toronto
595,2,2.0,0,M5E,43.644408399999996,-79.37656170000001,2500.0,M5E,Berczy Park,Downtown Toronto
596,1,1.0,0,M5E,43.644408399999996,-79.37656170000001,2200.0,M5E,Berczy Park,Downtown Toronto
597,1,1.0,1,M5E,43.6485726,-79.37627540000001,2450.0,M5E,Berczy Park,Downtown Toronto
598,1,1.0,0,M5E,43.6494165,-79.3745473,1900.0,M5E,Berczy Park,Downtown Toronto
599,2,2.0,0,M5E,43.6459244,-79.37532990000001,1500.0,M5E,Berczy Park,Downtown Toronto
600,2,2.0,0,M5E,43.644408399999996,-79.37656170000001,3000.0,M5E,Berczy Park,Downtown Toronto
601,2,2.0,0,M5E,43.641620700000004,-79.3717276,3250.0,M5E,Berczy Park,Downtown Toronto
602,2,1.5,0,M5E,43.6460983,-79.37605490000001,2600.0,M5E,Berczy Park,Downtown Toronto
603,1,1.0,0,M5E,43.641620700000004,-79.3717276,2700.0,M5E,Berczy Park,Downtown Toronto
604,1,1.0,0,M4K,43.6893623,-79.35284809999999,1825.0,M4K,"The Danforth West,Riverdale",East Toronto
605,2,1.0,0,M4K,43.6893623,-79.35284809999999,2245.0,M4K,"The Danforth West,Riverdale",East Toronto
606,1,1.0,1,M5S,43.661927,-79.3865112,2250.0,M5S,"Harbord,University of Toronto",Downtown Toronto
607,1,1.0,1,M5S,43.661927,-79.3865112,2250.0,M5S,"Harbord,University of Toronto",Downtown Toronto
608,1,1.0,1,M5S,43.6629771,-79.386217,2200.0,M5S,"Harbord,University of Toronto",Downtown Toronto
609,1,1.0,0,M5S,43.6665804,-79.40093940000001,1200.0,M5S,"Harbord,University of Toronto",Downtown Toronto
610,1,1.0,1,M5S,43.6629771,-79.386217,2200.0,M5S,"Harbord,University of Toronto",Downtown Toronto
611,1,1.0,1,M5S,43.6653563,-79.387999,2300.0,M5S,"Harbord,University of Toronto",Downtown Toronto
612,1,1.0,0,M5S,43.6616564,-79.4099423,1700.0,M5S,"Harbord,University of Toronto",Downtown Toronto
613,2,1.0,0,M5S,43.6672109,-79.3891532,3099.0,M5S,"Harbord,University of Toronto",Downtown Toronto
614,1,1.0,0,M5S,43.6647727,-79.38698670000001,2000.0,M5S,"Harbord,University of Toronto",Downtown Toronto
615,2,2.0,0,M5S,43.6669805,-79.38888890000001,3500.0,M5S,"Harbord,University of Toronto",Downtown Toronto
616,1,1.0,0,M5S,43.6626956,-79.4000493,1000.0,M5S,"Harbord,University of Toronto",Downtown Toronto
617,2,1.0,0,M5S,43.6582784,-79.40843659999999,600.0,M5S,"Harbord,University of Toronto",Downtown Toronto
618,1,1.0,0,M5S,43.6655297,-79.39547540000001,1000.0,M5S,"Harbord,University of Toronto",Downtown Toronto
619,2,2.0,0,M5H,43.6505597,-79.38207220000001,2800.0,M5H,"Adelaide,King,Richmond",Downtown Toronto
620,1,1.0,0,M5H,43.6505597,-79.38207220000001,1900.0,M5H,"Adelaide,King,Richmond",Downtown Toronto
621,1,1.0,0,M5H,43.6505597,-79.38207220000001,1900.0,M5H,"Adelaide,King,Richmond",Downtown Toronto
622,1,1.0,1,M5H,43.64738010000001,-79.3872741,2400.0,M5H,"Adelaide,King,Richmond",Downtown Toronto
623,2,2.0,0,M5H,43.6504185,-79.38179079999999,3000.0,M5H,"Adelaide,King,Richmond",Downtown Toronto
624,2,2.0,0,M5H,43.6505597,-79.38207220000001,2800.0,M5H,"Adelaide,King,Richmond",Downtown Toronto
625,1,1.0,0,M5H,43.6505597,-79.38207220000001,1900.0,M5H,"Adelaide,King,Richmond",Downtown Toronto
626,1,1.0,0,M5H,43.6505597,-79.38207220000001,1900.0,M5H,"Adelaide,King,Richmond",Downtown Toronto
627,1,1.0,1,M5H,43.64738010000001,-79.3872741,2400.0,M5H,"Adelaide,King,Richmond",Downtown Toronto
628,2,2.0,0,M5H,43.6504185,-79.38179079999999,3000.0,M5H,"Adelaide,King,Richmond",Downtown Toronto
629,1,1.0,1,M5H,43.64894,-79.378086,2950.0,M5H,"Adelaide,King,Richmond",Downtown Toronto
630,2,2.0,0,M5H,43.6505597,-79.38207220000001,2800.0,M5H,"Adelaide,King,Richmond",Downtown Toronto
631,1,1.0,0,M5H,43.6505597,-79.38207220000001,1900.0,M5H,"Adelaide,King,Richmond",Downtown Toronto
632,1,1.0,0,M5H,43.6505597,-79.38207220000001,1900.0,M5H,"Adelaide,King,Richmond",Downtown Toronto
633,1,1.0,1,M5H,43.64738010000001,-79.3872741,2400.0,M5H,"Adelaide,King,Richmond",Downtown Toronto
634,1,1.0,1,M5H,43.64738010000001,-79.3872741,2400.0,M5H,"Adelaide,King,Richmond",Downtown Toronto
635,1,1.0,0,M5H,43.648841100000006,-79.3779693,2200.0,M5H,"Adelaide,King,Richmond",Downtown Toronto
636,1,2.0,0,M5H,43.6505597,-79.38207220000001,2800.0,M5H,"Adelaide,King,Richmond",Downtown Toronto
637,1,1.0,0,M5H,43.6505597,-79.38207220000001,1900.0,M5H,"Adelaide,King,Richmond",Downtown Toronto
638,1,1.0,0,M5H,43.648742,-79.3868108,2400.0,M5H,"Adelaide,King,Richmond",Downtown Toronto
639,1,1.0,0,M5H,43.6488576,-79.3781453,2750.0,M5H,"Adelaide,King,Richmond",Downtown Toronto
640,2,2.0,0,M5H,43.6505597,-79.38207220000001,2800.0,M5H,"Adelaide,King,Richmond",Downtown Toronto
641,1,1.0,0,M5H,43.6505597,-79.38207220000001,2050.0,M5H,"Adelaide,King,Richmond",Downtown Toronto
642,1,1.0,0,M5H,43.6488576,-79.3781453,2350.0,M5H,"Adelaide,King,Richmond",Downtown Toronto
643,1,1.0,0,M5H,43.64955689999999,-79.38722829999999,2200.0,M5H,"Adelaide,King,Richmond",Downtown Toronto
644,2,2.0,0,M5H,43.650091700000004,-79.3873738,3600.0,M5H,"Adelaide,King,Richmond",Downtown Toronto
645,2,2.0,0,M5H,43.6505597,-79.38207220000001,3000.0,M5H,"Adelaide,King,Richmond",Downtown Toronto
646,1,1.0,0,M5H,43.648953000000006,-79.3857683,4000.0,M5H,"Adelaide,King,Richmond",Downtown Toronto
647,2,1.0,0,M5H,43.6525485,-79.38351180000001,2200.0,M5H,"Adelaide,King,Richmond",Downtown Toronto
648,1,1.0,1,M5H,43.6488576,-79.3781453,2750.0,M5H,"Adelaide,King,Richmond",Downtown Toronto
649,1,1.0,0,M5H,43.64894,-79.378086,2390.0,M5H,"Adelaide,King,Richmond",Downtown Toronto
650,1,1.0,0,M5H,43.648742299999995,-79.37849720000001,1600.0,M5H,"Adelaide,King,Richmond",Downtown Toronto
651,1,1.0,0,M5H,43.6505597,-79.38207220000001,1950.0,M5H,"Adelaide,King,Richmond",Downtown Toronto
652,1,1.0,0,M5H,43.650091700000004,-79.3873738,3200.0,M5H,"Adelaide,King,Richmond",Downtown Toronto
653,1,1.0,0,M5H,43.6505597,-79.38207220000001,2200.0,M5H,"Adelaide,King,Richmond",Downtown Toronto
654,1,1.0,0,M5G,43.6541547,-79.3852113,550.0,M5G,Central Bay Street,Downtown Toronto
655,1,1.0,0,M5G,43.65506920000001,-79.38747049999999,1200.0,M5G,Central Bay Street,Downtown Toronto
656,1,1.0,0,M5G,43.6541547,-79.3852113,550.0,M5G,Central Bay Street,Downtown Toronto
657,1,1.0,0,M5G,43.65506920000001,-79.38747049999999,1200.0,M5G,Central Bay Street,Downtown Toronto
658,1,1.0,0,M5G,43.659329,-79.3826747,2350.0,M5G,Central Bay Street,Downtown Toronto
659,1,1.0,0,M5G,43.6541547,-79.3852113,550.0,M5G,Central Bay Street,Downtown Toronto
660,1,1.0,0,M5G,43.65506920000001,-79.38747049999999,1200.0,M5G,Central Bay Street,Downtown Toronto
661,1,1.0,0,M5G,43.659329,-79.3826747,2350.0,M5G,Central Bay Street,Downtown Toronto
662,2,2.0,0,M5G,43.660110700000004,-79.38588709999999,2950.0,M5G,Central Bay Street,Downtown Toronto
663,1,1.0,0,M5G,43.6608355,-79.3858556,750.0,M5G,Central Bay Street,Downtown Toronto
664,1,1.5,0,M5G,43.6550554,-79.3847211,2800.0,M5G,Central Bay Street,Downtown Toronto
665,1,1.0,1,M5G,43.6568825,-79.3835616,2000.0,M5G,Central Bay Street,Downtown Toronto
666,1,1.0,0,M5G,43.6575221,-79.3899928,1750.0,M5G,Central Bay Street,Downtown Toronto
667,1,1.0,0,M5G,43.6539487,-79.3885701,1900.0,M5G,Central Bay Street,Downtown Toronto
668,1,1.0,0,M5G,43.6515926,-79.3875585,1700.0,M5G,Central Bay Street,Downtown Toronto
669,2,2.0,0,M5G,43.658896999999996,-79.383798,2950.0,M5G,Central Bay Street,Downtown Toronto
670,2,2.0,0,M5G,43.659329,-79.3826747,2100.0,M5G,Central Bay Street,Downtown Toronto
671,2,2.0,0,M5G,43.6601367,-79.3858692,2950.0,M5G,Central Bay Street,Downtown Toronto
672,2,1.5,0,M5G,43.6568825,-79.3835616,3000.0,M5G,Central Bay Street,Downtown Toronto
673,1,1.0,0,M5G,43.6565308,-79.38600490000002,1550.0,M5G,Central Bay Street,Downtown Toronto
674,2,2.0,0,M5G,43.6601367,-79.3858692,2950.0,M5G,Central Bay Street,Downtown Toronto
675,1,1.0,0,M5G,43.653885700000004,-79.3880868,2100.0,M5G,Central Bay Street,Downtown Toronto
676,1,1.0,0,M5G,43.6575994,-79.38364,2300.0,M5G,Central Bay Street,Downtown Toronto
677,1,1.0,0,M5G,43.6539487,-79.3885701,2100.0,M5G,Central Bay Street,Downtown Toronto
678,1,1.0,0,M5G,43.6547234,-79.3814004,700.0,M5G,Central Bay Street,Downtown Toronto
679,1,1.0,0,M5G,43.6599624,-79.3850953,1600.0,M5G,Central Bay Street,Downtown Toronto
680,1,1.0,0,M5G,43.658974,-79.3840397,2000.0,M5G,Central Bay Street,Downtown Toronto
681,1,1.0,0,M4L,43.666988700000005,-79.3146912,1100.0,M4L,"The Beaches West,India Bazaar",East Toronto
682,1,1.0,0,M4L,43.666988700000005,-79.3146912,1100.0,M4L,"The Beaches West,India Bazaar",East Toronto
683,1,1.0,0,M4L,43.666988700000005,-79.3146912,1100.0,M4L,"The Beaches West,India Bazaar",East Toronto
684,1,1.0,0,M4V,43.6527574,-79.3665108,2480.0,M4V,"Deer Park,Forest Hill SE,Rathnelly,South Hill,Summerhill West",Central Toronto
685,1,1.0,0,M4V,43.6448637,-79.3990598,2250.0,M4V,"Deer Park,Forest Hill SE,Rathnelly,South Hill,Summerhill West",Central Toronto
686,1,1.0,0,M4V,43.6527574,-79.3665108,2480.0,M4V,"Deer Park,Forest Hill SE,Rathnelly,South Hill,Summerhill West",Central Toronto
687,1,1.0,0,M4V,43.6448637,-79.3990598,2250.0,M4V,"Deer Park,Forest Hill SE,Rathnelly,South Hill,Summerhill West",Central Toronto
688,1,1.0,0,M4V,43.688897100000005,-79.41198359999999,1617.0,M4V,"Deer Park,Forest Hill SE,Rathnelly,South Hill,Summerhill West",Central Toronto
689,1,1.0,0,M4V,43.6527574,-79.3665108,2480.0,M4V,"Deer Park,Forest Hill SE,Rathnelly,South Hill,Summerhill West",Central Toronto
690,1,1.0,0,M4V,43.6448637,-79.3990598,2250.0,M4V,"Deer Park,Forest Hill SE,Rathnelly,South Hill,Summerhill West",Central Toronto
691,1,1.0,0,M4V,43.688897100000005,-79.41198359999999,1617.0,M4V,"Deer Park,Forest Hill SE,Rathnelly,South Hill,Summerhill West",Central Toronto
692,1,1.0,0,M4V,43.6867088,-79.3992577,1950.0,M4V,"Deer Park,Forest Hill SE,Rathnelly,South Hill,Summerhill West",Central Toronto
693,1,1.0,0,M4V,43.686511200000005,-79.39952159999999,150.0,M4V,"Deer Park,Forest Hill SE,Rathnelly,South Hill,Summerhill West",Central Toronto
694,1,1.0,1,M6H,43.6739944,-79.44168499999999,1650.0,M6H,"Dovercourt Village,Dufferin",West Toronto
695,1,1.0,1,M6H,43.6739944,-79.44168499999999,1650.0,M6H,"Dovercourt Village,Dufferin",West Toronto
696,1,1.0,1,M6H,43.6739944,-79.44168499999999,1650.0,M6H,"Dovercourt Village,Dufferin",West Toronto
697,1,1.0,0,M6H,43.65967929999999,-79.4292906,1857.0,M6H,"Dovercourt Village,Dufferin",West Toronto
698,1,1.0,0,M6H,43.65967929999999,-79.4292906,1757.0,M6H,"Dovercourt Village,Dufferin",West Toronto
699,1,1.0,0,M6H,43.65967929999999,-79.4292906,1597.0,M6H,"Dovercourt Village,Dufferin",West Toronto
700,1,1.0,0,M6H,43.6599474,-79.4308197,1857.0,M6H,"Dovercourt Village,Dufferin",West Toronto
701,1,1.0,0,M6H,43.6589956,-79.4296933,1757.0,M6H,"Dovercourt Village,Dufferin",West Toronto
702,1,1.0,0,M6H,43.6589956,-79.4296933,1717.0,M6H,"Dovercourt Village,Dufferin",West Toronto
703,1,1.0,0,M6H,43.6589956,-79.4296933,1597.0,M6H,"Dovercourt Village,Dufferin",West Toronto
704,2,1.0,0,M6H,43.665271000000004,-79.4476835,2600.0,M6H,"Dovercourt Village,Dufferin",West Toronto
705,3,3.0,0,M6H,43.673016700000005,-79.4399334,2500.0,M6H,"Dovercourt Village,Dufferin",West Toronto
706,1,1.0,0,M6H,43.662091,-79.4332913,935.0,M6H,"Dovercourt Village,Dufferin",West Toronto
707,1,1.0,0,M6H,43.662091,-79.4332913,935.0,M6H,"Dovercourt Village,Dufferin",West Toronto
708,1,1.0,0,M6H,43.6672287,-79.4375116,1600.0,M6H,"Dovercourt Village,Dufferin",West Toronto
709,1,1.0,0,M6H,43.66945689999999,-79.432457,1509.0,M6H,"Dovercourt Village,Dufferin",West Toronto
710,2,1.0,0,M6J,43.6415686,-79.42460279999999,2889.0,M6J,"Little Portugal,Trinity",West Toronto
711,1,1.0,0,M6J,43.65229779999999,-79.4069977,1300.0,M6J,"Little Portugal,Trinity",West Toronto
712,2,1.0,0,M6J,43.6415686,-79.42460279999999,2889.0,M6J,"Little Portugal,Trinity",West Toronto
713,1,1.0,0,M6J,43.65229779999999,-79.4069977,1300.0,M6J,"Little Portugal,Trinity",West Toronto
714,3,1.5,0,M6J,43.6411088,-79.419448,3450.0,M6J,"Little Portugal,Trinity",West Toronto
715,2,1.0,0,M6J,43.6415686,-79.42460279999999,2889.0,M6J,"Little Portugal,Trinity",West Toronto
716,1,1.0,0,M6J,43.65229779999999,-79.4069977,1300.0,M6J,"Little Portugal,Trinity",West Toronto
717,3,1.5,0,M6J,43.6411088,-79.419448,3450.0,M6J,"Little Portugal,Trinity",West Toronto
718,2,2.0,0,M6J,43.6413402,-79.41813940000002,3200.0,M6J,"Little Portugal,Trinity",West Toronto
719,1,1.0,0,M6J,43.6428951,-79.4281018,2000.0,M6J,"Little Portugal,Trinity",West Toronto
720,2,1.0,0,M6J,43.6420242,-79.42305970000001,2800.0,M6J,"Little Portugal,Trinity",West Toronto
721,2,1.0,0,M6J,43.6415328,-79.4240715,2400.0,M6J,"Little Portugal,Trinity",West Toronto
722,1,1.0,1,M6J,43.6423708,-79.42419050000001,2000.0,M6J,"Little Portugal,Trinity",West Toronto
723,1,1.0,1,M6J,43.6423708,-79.42419050000001,2000.0,M6J,"Little Portugal,Trinity",West Toronto
724,2,2.0,0,M6J,43.6437964,-79.4284926,2000.0,M6J,"Little Portugal,Trinity",West Toronto
725,1,1.0,0,M6J,43.6428951,-79.4281018,2000.0,M6J,"Little Portugal,Trinity",West Toronto
726,1,1.0,0,M6J,43.6423708,-79.42419050000001,2000.0,M6J,"Little Portugal,Trinity",West Toronto
727,2,2.0,0,M6J,43.6423708,-79.42419050000001,2000.0,M6J,"Little Portugal,Trinity",West Toronto
728,1,1.0,0,M6J,43.6428951,-79.4281018,2000.0,M6J,"Little Portugal,Trinity",West Toronto
729,1,1.0,0,M6J,43.641596500000006,-79.4234431,850.0,M6J,"Little Portugal,Trinity",West Toronto
730,1,1.0,1,M4M,43.661062799999996,-79.35154150000001,2500.0,M4M,Studio District,East Toronto
731,1,1.0,0,M4M,43.661062799999996,-79.35154150000001,2500.0,M4M,Studio District,East Toronto
732,1,1.0,0,M4M,43.665172999999996,-79.3410685,2100.0,M4M,Studio District,East Toronto
733,1,1.0,0,M5X,43.6484292,-79.3822802,1300.0,M5X,"First Canadian Place,Underground city",Downtown Toronto
734,1,1.0,0,M5X,43.6486599,-79.38157640000001,900.0,M5X,"First Canadian Place,Underground city",Downtown Toronto
735,1,1.0,0,M4W,43.671081799999996,-79.38074350000001,1970.0,M4W,Rosedale,Downtown Toronto
736,1,1.0,0,M4W,43.671081799999996,-79.38074350000001,1650.0,M4W,Rosedale,Downtown Toronto
737,1,1.0,0,M4W,43.6721931,-79.38786640000001,2000.0,M4W,Rosedale,Downtown Toronto
738,1,1.0,0,M4W,43.670811,-79.3852395,1699.0,M4W,Rosedale,Downtown Toronto
739,1,1.0,0,M4W,43.679042700000004,-79.37653459999999,2350.0,M4W,Rosedale,Downtown Toronto
740,1,1.0,0,M5R,43.670320200000006,-79.39443320000001,1900.0,M5R,"The Annex,North Midtown,Yorkville",Central Toronto
741,1,1.0,0,M5R,43.672734999999996,-79.4023802,1900.0,M5R,"The Annex,North Midtown,Yorkville",Central Toronto
742,1,1.0,0,M5R,43.6700064,-79.3976944,1760.0,M5R,"The Annex,North Midtown,Yorkville",Central Toronto
743,1,1.0,0,M5R,43.675507200000006,-79.41500090000001,1100.0,M5R,"The Annex,North Midtown,Yorkville",Central Toronto
744,1,1.0,0,M5R,43.6709659,-79.3905934,3620.0,M5R,"The Annex,North Midtown,Yorkville",Central Toronto
745,1,1.0,0,M5R,43.673962200000005,-79.40163249999999,1800.0,M5R,"The Annex,North Midtown,Yorkville",Central Toronto
746,2,1.0,0,M5R,43.6757718,-79.41148309999998,1500.0,M5R,"The Annex,North Midtown,Yorkville",Central Toronto
747,2,1.0,0,M5R,43.6805461,-79.4175732,2100.0,M5R,"The Annex,North Midtown,Yorkville",Central Toronto
748,1,1.0,0,M6S,43.661108299999995,-79.4987507,1100.0,M6S,"Runnymede,Swansea",West Toronto
749,1,1.0,0,M6G,43.6667107,-79.40435079999999,1500.0,M6G,Christie,Downtown Toronto
750,3,2.0,0,M6G,43.6723273,-79.4287263,4625.0,M6G,Christie,Downtown Toronto
751,2,1.0,0,M6G,43.6661636,-79.4276187,2400.0,M6G,Christie,Downtown Toronto
752,1,1.0,1,M6R,43.6520027,-79.4492618,2250.0,M6R,"Parkdale,Roncesvalles",West Toronto
753,1,1.0,0,M4E,43.680601700000004,-79.2893327,1600.0,M4E,The Beaches,East Toronto
754,1,1.0,0,M4E,43.6777793,-79.28619309999999,1300.0,M4E,The Beaches,East Toronto
755,3,3.0,0,M4R,43.707319700000006,-79.4002252,1300.0,M4R,North Toronto West,Central Toronto
756,1,1.0,0,M5C,43.652812,-79.3733062,1975.0,M5C,St. James Town,Downtown Toronto
757,1,1.0,0,M5C,43.6521506,-79.3754775,2300.0,M5C,St. James Town,Downtown Toronto
758,2,2.0,0,M5C,43.6490882,-79.3762537,3400.0,M5C,St. James Town,Downtown Toronto
759,1,1.0,0,M5C,43.6535202,-79.37377020000001,2100.0,M5C,St. James Town,Downtown Toronto
760,1,1.0,0,M5C,43.650324100000006,-79.3779693,1400.0,M5C,St. James Town,Downtown Toronto
761,1,1.0,1,M5C,43.649066499999996,-79.37693,2500.0,M5C,St. James Town,Downtown Toronto
762,1,1.0,0,M4S,43.69840429999999,-79.3948245,2800.0,M4S,Davisville,Central Toronto
763,1,1.0,0,M5N,43.717321000000005,-79.42485,900.0,M5N,Roselawn,Central Toronto
